cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
4091,D008687,Metformin,PPARG,5468,Rattus norvegicus,10116,Metformin inhibits the reaction [[Dietary Fats co-treated with Fructose] results in decreased expression of PPARG protein],30256492
4091,D008687,Metformin,PPARG,5468,Rattus norvegicus,10116,Metformin inhibits the reaction [Palmitic Acid results in decreased expression of PPARG mRNA],25108154
4091,D008687,Metformin,PPARG,5468,Rattus norvegicus,10116,Metformin results in increased expression of PPARG mRNA,20724125
4130,D008743,Methyl Parathion,PPARG,5468,Homo sapiens,9606,Methyl Parathion binds to and results in increased activity of PPARG protein,33049310
4169,C051786,metolachlor,PPARG,5468,Homo sapiens,9606,metolachlor binds to and results in increased activity of PPARG protein,33049310
4211,D008939,Mitotane,PPARG,5468,Mus musculus,10090,Mitotane binds to and results in increased activity of PPARG protein,33049310
4463,D019829,Nevirapine,PPARG,5468,Homo sapiens,9606,Nevirapine results in increased expression of PPARG mRNA,21619898
4488,D009544,Niflumic Acid,PPARG,5468,Homo sapiens,9606,Niflumic Acid results in increased expression of PPARG protein,21067863
4493,C021277,nilutamide,PPARG,5468,Homo sapiens,9606,nilutamide binds to and results in increased activity of PPARG protein,33049310
4495,C012655,nimesulide,PPARG,5468,Homo sapiens,9606,nimesulide promotes the reaction [PPARG binds to PPARG promoter]|2-chloro-5-nitrobenzanilide inhibits the reaction [nimesulide results in increased expression of PPARG mRNA]|nimesulide results in increased expression of PPARG mRNA|2-chloro-5-nitrobenzanilide inhibits the reaction [nimesulide promotes the reaction [PPARG binds to PPARG promoter]],15705899
4495,C012655,nimesulide,PPARG,5468,Homo sapiens,9606,[nimesulide co-treated with Doxorubicin] results in increased expression of PPARG,14567645
4495,C012655,nimesulide,PPARG,5468,Homo sapiens,9606,nimesulide inhibits the reaction [ciglitazone results in increased expression of PPARG mRNA]|nimesulide inhibits the reaction [ciglitazone promotes the reaction [PPARG protein results in increased expression of PTGS2 mRNA]]|nimesulide inhibits the reaction [pirinixic acid results in increased expression of PPARG mRNA]|nimesulide results in decreased expression of PPARG mRNA|nimesulide inhibits the reaction [pirinixic acid promotes the reaction [PPARG protein results in increased expression of PTGS2 mRNA]],11840453
4495,C012655,nimesulide,PPARG,5468,Homo sapiens,9606,nimesulide results in increased expression of PPARG protein,14977856
4495,C012655,nimesulide,PPARG,5468,Homo sapiens,9606,PPARG mutant form inhibits the reaction [nimesulide results in increased expression of PPARG mRNA],15705899|15705899
4495,C012655,nimesulide,PPARG,5468,Rattus norvegicus,10116,nimesulide inhibits the reaction [Dietary Fats results in decreased expression of PPARG mRNA],19247274
4553,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [Cannabidiol affects the localization of PPARG protein],23220503
4553,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [Celecoxib affects the localization of PPARG protein],23943857
4553,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide results in decreased expression of PPARG mRNA|N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [pirinixic acid results in increased expression of PPARG mRNA]|N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [ciglitazone results in increased expression of PPARG mRNA],11840453
4553,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide inhibits the reaction [Lovastatin analog affects the localization of PPARG protein],26863638
4553,C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,PPARG,5468,Homo sapiens,9606,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide results in increased localization of PPARG protein,12517972
4614,D000077431,Oxaprozin,PPARG,5468,Homo sapiens,9606,Oxaprozin results in increased activity of PPARG protein,12065695
4632,C005290,oxybenzone,PPARG,5468,Homo sapiens,9606,oxybenzone binds to and results in increased activity of PPARG protein,33049310
4632,C005290,oxybenzone,PPARG,5468,Homo sapiens,9606,oxybenzone results in increased expression of PPARG mRNA|oxybenzone promotes the reaction [NCOA2 protein binds to PPARG protein]|oxybenzone promotes the reaction [[Glucose co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with INS1 protein] results in increased expression of PPARG mRNA]|oxybenzone binds to PPARG protein,32407875
4705,C088860,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline",PPARG,5468,Homo sapiens,9606,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline results in decreased expression of PPARG mRNA|[Troglitazone co-treated with 4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline] results in increased expression of PPARG mRNA|4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline results in decreased expression of PPARG protein",32822399
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [[ABL1 protein results in increased phosphorylation of and results in decreased activity of PPARG protein] which results in increased expression of COL1A1 protein]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetaldehyde results in increased phosphorylation of and results in decreased activity of PPARG protein]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Acetaldehyde inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]],17030193
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Homo sapiens,9606,[2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased activity of MAP2K1 protein] inhibits the reaction [Tetradecanoylphorbol Acetate results in increased expression of PPARG protein],16945329
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in decreased phosphorylation of PPARG protein,22593575
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Mus musculus,10090,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [diallyl trisulfide results in decreased expression of and results in decreased activity of PPARG protein],22137902
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Mus musculus,10090,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Tetrachlorodibenzodioxin results in decreased expression of PPARG protein],12758056|15050417
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Mus musculus,10090,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in increased expression of PPARG protein|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [LEP protein inhibits the reaction [Rosiglitazone results in increased expression of PPARG mRNA]]|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in increased expression of PPARG mRNA,21352814
4713,C093973,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,PPARG,5468,Rattus norvegicus,10116,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in increased expression of PPARG protein|2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one results in increased expression of PPARG mRNA,17372590
4763,D010634,Phenobarbital,PPARG,5468,Homo sapiens,9606,Phenobarbital affects the expression of PPARG mRNA,19159669
4763,D010634,Phenobarbital,PPARG,5468,Mus musculus,10090,Phenobarbital results in increased expression of PPARG mRNA|NR1I3 protein affects the reaction [Phenobarbital results in increased expression of PPARG mRNA],19482888
4763,D010634,Phenobarbital,PPARG,5468,Mus musculus,10090,Phenobarbital affects the expression of PPARG mRNA,23091169
4763,D010634,Phenobarbital,PPARG,5468,Rattus norvegicus,10116,Phenobarbital results in increased expression of PPARG mRNA,24090815
4788,D010693,Phloretin,PPARG,5468,Mus musculus,10090,"[cobaltous chloride co-treated with Phloretin] affects the expression of PPARG mRNA|2,2-bis(4-glycidyloxyphenyl)propane affects the reaction [[cobaltous chloride co-treated with Phloretin] affects the expression of PPARG mRNA]|[cobaltous chloride co-treated with lipopolysaccharide, E coli O55-B5 co-treated with Phloretin] results in increased expression of PPARG mRNA",32408695
4793,C003117,phosalone,PPARG,5468,Danio rerio,7955,phosalone binds to and results in increased activity of PPARG protein,33049310
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Ro 41-5253 inhibits the reaction [Pioglitazone results in increased activity of PPARG protein]|Pioglitazone results in increased activity of and results in decreased expression of PPARG protein|[Dexamethasone co-treated with INS protein co-treated with Pioglitazone] results in increased expression of PPARG protein,17290005
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Ethanol inhibits the reaction [Pioglitazone results in increased activity of PPARG protein],17030193
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone promotes the reaction [Melatonin results in increased expression of PPARG protein]|luzindole inhibits the reaction [Pioglitazone results in increased expression of PPARG protein]|GW 1929 inhibits the reaction [Pioglitazone results in increased expression of PPARG protein]|Melatonin promotes the reaction [Pioglitazone results in increased expression of PPARG protein],29734669
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone binds to and results in increased activity of PPARG protein,15729575|19036883|20064974|20307981|21557540|23811337|9836514
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone binds to PPARG protein,11779144|22070604|23843199|32407875
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone inhibits the reaction [1-Methyl-4-phenylpyridinium results in decreased expression of PPARG protein],30965670
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone inhibits the reaction [GW 1929 binds to PPARG protein],31016361
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone promotes the reaction [PPARG protein binds to NPHS1 promoter],16687628
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone promotes the reaction [PPARG protein results in increased expression of PCSK9 mRNA],22593575
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone results in increased activity of PPARG protein,15273253|16324916|17030193|17290005|21597168|23150725
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone results in increased activity of [PPARG protein alternative form binds to RXRA protein],11779144
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone results in increased expression of PPARG mRNA,11172467|19201410|21354099|32473317
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone results in increased expression of PPARG mRNA alternative form,20860658
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,Pioglitazone results in increased expression of PPARG protein,11172467|26643070|29734669
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein affects the reaction [Pioglitazone results in increased expression of CD36 protein],26643070
4829,D000077205,Pioglitazone,PPARG,5468,Homo sapiens,9606,PPARG protein promotes the reaction [Pioglitazone results in increased activity of DIO2 protein],19036883
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,[ANGPT2 protein binds to and results in increased activity of AGTR2 protein] promotes the reaction [Pioglitazone binds to and results in increased activity of PPARG protein],15992368
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,Pioglitazone affects the expression of PPARG,21962020
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,Pioglitazone affects the expression of PPARG mRNA,19048458
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,Pioglitazone binds to and results in increased activity of PPARG protein,11991651|17084873|20064974|23795773
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,[Pioglitazone binds to and results in increased activity of PPARG protein] which results in increased expression of RETSAT mRNA,19139408
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,[Pioglitazone co-treated with Alitretinoin] inhibits the reaction [PPARG protein results in increased susceptibility to Methamphetamine]|Pioglitazone inhibits the reaction [PPARG protein results in increased susceptibility to Methamphetamine],17019405
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,PPARG protein affects the susceptibility to Pioglitazone|Pioglitazone promotes the reaction [PPARG protein binds to SCNN1G intron],16007095
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,"Pioglitazone promotes the reaction [Toluene 2,4-Diisocyanate results in increased localization of PPARG protein]",17015710
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,Pioglitazone results in increased expression of PPARG mRNA,11991651|16407166|19201410
4829,D000077205,Pioglitazone,PPARG,5468,Mus musculus,10090,PPARG protein affects the reaction [Pioglitazone results in increased expression of ADIPOQ mRNA],12927809
4829,D000077205,Pioglitazone,PPARG,5468,Rattus norvegicus,10116,T 0070907 inhibits the reaction [Pioglitazone affects the expression of PPARG protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [Pioglitazone affects the expression of PPARG protein]|2-chloro-5-nitrobenzanilide inhibits the reaction [Pioglitazone affects the expression of PPARG mRNA]|Pioglitazone affects the expression of PPARG protein|T 0070907 inhibits the reaction [Pioglitazone affects the expression of PPARG mRNA]|Pioglitazone affects the expression of PPARG mRNA,28744220
